Tackles TklW_for,Tackles Def 3rd_for,Tackles Mid 3rd_for,Tackles Att 3rd_for,Challenges Tkl_for,Challenges Lost_for,Blocks Blocks_for,Blocks Sh_for,Blocks Pass_for,Unnamed: 15_level_0 Int_for,Unnamed: 17_level_0 Clr_for,Unnamed: 18_level_0 Err_for,Tackles TklW_against,Tackles Def 3rd_against,Tackles Mid 3rd_against,Tackles Att 3rd_against,Challenges Tkl_against,Challenges Lost_against,Blocks Blocks_against,Blocks Sh_against,Blocks Pass_against,Unnamed: 15_level_0 Int_against,Unnamed: 17_level_0 Clr_against,Unnamed: 18_level_0 Err_against,SCA SCA_for,SCA Types PassDead_for,SCA Types TO_for,SCA Types Sh_for,SCA Types Fld_for,SCA Types Def_for,GCA GCA_for,GCA Types PassDead_for,GCA Types TO_for,GCA Types Sh_for,GCA Types Fld_for,GCA Types Def_for,SCA SCA_against,SCA Types PassDead_against,SCA Types TO_against,SCA Types Sh_against,SCA Types Fld_against,SCA Types Def_against,GCA GCA_against,GCA Types PassDead_against,GCA Types TO_against,GCA Types Sh_against,GCA Types Fld_against,GCA Types Def_against,Performance CrdY_for,Performance CrdR_for,Performance 2CrdY_for,Performance Fls_for,Performance Fld_for,Performance Off_for,Performance Crs_for,Performance PKwon_for,Performance PKcon_for,Performance OG_for,Performance Recov_for,Aerial Duels Won_for,Aerial Duels Lost_for,Performance CrdY_against,Performance CrdR_against,Performance 2CrdY_against,Performance Off_against,Performance Crs_against,Performance PKwon_against,Performance PKcon_against,Performance OG_against,Unnamed: 3_level_0 Att_for,Pass Types Dead_for,Pass Types TB_for,Pass Types Sw_for,Pass Types TI_for,Pass Types CK_for,Corner Kicks In_for,Corner Kicks Out_for,Corner Kicks Str_for,Outcomes Blocks_for,Pass Types Live_against,Pass Types Dead_against,Pass Types TB_against,Pass Types Sw_against,Pass Types TI_against,Pass Types CK_against,Corner Kicks In_against,Corner Kicks Out_against,Corner Kicks Str_against,Long Cmp_for,Long Att_for,Unnamed: 22_level_0 1/3_for,Unnamed: 24_level_0 CrsPA_for,Long Cmp_against,Unnamed: 18_level_0 xAG_against,Expected xA_against,Unnamed: 22_level_0 1/3_against,Unnamed: 23_level_0 PPA_against,Unnamed: 24_level_0 CrsPA_against,Starts Mn/Start_for,Subs Subs_for,Subs Mn/Sub_for,Subs unSub_for,Team Success PPM_for,Subs Mn/Sub_against,Touches Def Pen_for,Touches Def 3rd_for,Take-Ons Att_for,Carries CPA_for,Carries Mis_for,Carries Dis_for,Touches Def Pen_against,Touches Def 3rd_against,Take-Ons Att_against,Carries PrgC_against,Carries CPA_against,Carries Mis_against,Carries Dis_against,Standard G/Sh_for,Standard G/SoT_for,Standard Dist_for,Standard FK_for,Standard PK_for,Expected npxG/Sh_for,Expected G-xG_for,Standard SoT_against,Standard G/Sh_against,Standard Dist_against,Standard FK_against,Expected npxG/Sh_against,Expected G-xG_against,Cluster_Por90min_Femenino,Cluster_Por90min_La_Liga,Cluster_Por90min_Bundesliga,Cluster_Por90min_Ligue_1,Cluster_Por90min_Serie_A,Cluster_Por90min_Premier_League,Cluster_Por90min_Global,Squad,season,liga,PCA2D_1,PCA2D_2,PCA3D_1,PCA3D_2,PCA3D_3,PCARadar_1,PCARadar_2,PCARadar_3,PCARadar_4,PCARadar_5,PCARadar_6
9.157894736842104,5.7894736842105265,6.552631578947368,3.3947368421052633,6.842105263157895,6.7105263157894735,8.631578947368421,2.789473684210526,5.842105263157895,5.921052631578948,17.894736842105264,0.868421052631579,11.052631578947368,10.68421052631579,5.631578947368421,2.0526315789473686,8.31578947368421,8.421052631578947,10.789473684210526,4.7368421052631575,6.052631578947368,6.868421052631579,27.31578947368421,1.0,25.5,2.1578947368421053,1.368421052631579,1.6842105263157894,0.8947368421052632,0.2894736842105263,3.1315789473684212,0.2894736842105263,0.15789473684210525,0.2894736842105263,0.10526315789473684,0.02631578947368421,17.0,1.236842105263158,0.8421052631578947,1.0526315789473684,0.8157894736842105,0.42105263157894735,1.605263157894737,0.21052631578947367,0.05263157894736842,0.13157894736842105,0.18421052631578946,0.05263157894736842,1.8421052631578947,0.15789473684210525,0.07894736842105263,10.552631578947368,10.657894736842104,2.1052631578947367,20.157894736842106,0.05263157894736842,0.07894736842105263,0.0,37.78947368421053,12.394736842105264,12.236842105263158,2.1842105263157894,0.05263157894736842,0.02631578947368421,1.0,14.052631578947368,0.07894736842105263,0.05263157894736842,0.05263157894736842,532.6578947368421,40.86842105263158,2.1052631578947367,1.9473684210526316,15.736842105263158,6.605263157894737,5.552631578947368,0.07894736842105263,0.05263157894736842,7.315789473684211,360.44736842105266,40.0,1.236842105263158,1.9473684210526316,13.842105263157896,3.1052631578947367,1.8421052631578947,0.6578947368421053,0.05263157894736842,27.13157894736842,53.21052631578947,36.76315789473684,1.9736842105263157,28.81578947368421,0.6447368421052632,0.6473684210526316,23.81578947368421,5.184210526315789,1.5789473684210527,2.1842105263157894,3.736842105263158,0.47368421052631576,5.2631578947368425,0.05131578947368421,0.5526315789473685,48.526315789473685,159.57894736842104,19.105263157894736,7.526315789473684,12.710526315789474,10.052631578947368,77.57894736842105,201.10526315789474,15.657894736842104,16.263157894736842,4.2631578947368425,11.868421052631579,8.894736842105264,0.003157894736842105,0.009736842105263158,0.3973684210526316,0.2631578947368421,0.05263157894736842,0.0028947368421052633,0.1868421052631579,3.0789473684210527,0.0023684210526315787,0.46842105263157896,0.34210526315789475,0.0023684210526315787,-0.010526315789473684,,,,,,2.0,1.0,Arsenal,2024-2025,Premier League,79.20553207051967,-42.27007899508464,79.20553207051967,-42.27007899508464,22.47095870616542,79.20553207051967,-42.27007899508464,22.47095870616542,23.516523441455266,-31.3465029508267,-7.003000556118351
9.789473684210526,7.7105263157894735,6.552631578947368,2.5,8.157894736842104,6.2105263157894735,8.657894736842104,2.8157894736842106,5.842105263157895,6.315789473684211,20.736842105263158,1.131578947368421,10.18421052631579,8.473684210526315,6.7894736842105265,2.763157894736842,7.868421052631579,8.605263157894736,11.026315789473685,3.5789473684210527,7.447368421052632,9.131578947368421,22.86842105263158,0.7894736842105263,22.342105263157894,2.236842105263158,1.3421052631578947,1.5263157894736843,1.0263157894736843,0.3684210526315789,2.6842105263157894,0.18421052631578946,0.07894736842105263,0.15789473684210525,0.10526315789473684,0.05263157894736842,21.526315789473685,1.368421052631579,1.0,1.2105263157894737,0.7631578947368421,0.42105263157894735,2.263157894736842,0.07894736842105263,0.13157894736842105,0.10526315789473684,0.13157894736842105,0.07894736842105263,2.0,0.10526315789473684,0.05263157894736842,10.68421052631579,13.131578947368421,1.4473684210526316,15.894736842105264,0.15789473684210525,0.07894736842105263,0.0,37.31578947368421,9.947368421052632,11.131578947368421,2.736842105263158,0.05263157894736842,0.02631578947368421,2.4473684210526314,17.973684210526315,0.05263157894736842,0.15789473684210525,0.05263157894736842,468.3421052631579,44.68421052631579,2.5,1.5263157894736843,13.078947368421053,6.052631578947368,3.8947368421052633,0.631578947368421,0.02631578947368421,9.105263157894736,416.8157894736842,38.026315789473685,1.736842105263158,2.526315789473684,12.473684210526315,4.526315789473684,2.9473684210526314,0.7894736842105263,0.13157894736842105,28.63157894736842,54.3421052631579,29.92105263157895,1.4736842105263157,33.63157894736842,0.9578947368421052,0.9421052631578947,31.289473684210527,7.7631578947368425,2.1315789473684212,2.1052631578947367,4.473684210526316,0.6052631578947368,4.473684210526316,0.045789473684210526,0.47368421052631576,69.63157894736842,192.1315789473684,19.105263157894736,5.578947368421052,13.368421052631579,10.157894736842104,63.36842105263158,179.05263157894737,16.236842105263158,18.105263157894736,5.394736842105263,12.921052631578947,8.605263157894736,0.0028947368421052633,0.008684210526315789,0.42894736842105263,0.3157894736842105,0.07894736842105263,0.0028947368421052633,-0.002631578947368421,4.026315789473684,0.0028947368421052633,0.4394736842105263,0.2631578947368421,0.0028947368421052633,0.02368421052631579,,,,,,3.0,1.0,Aston Villa,2024-2025,Premier League,-2.7988280079206405,-4.680649239671419,-2.7988280079206405,-4.680649239671419,-15.211816490792563,-2.7988280079206405,-4.680649239671419,-15.211816490792563,23.185616027257403,-22.33778040548375,-5.669098516624549
10.5,7.631578947368421,7.868421052631579,2.6842105263157894,7.921052631578948,8.578947368421053,12.078947368421053,3.5789473684210527,8.5,9.236842105263158,26.657894736842106,0.5789473684210527,10.421052631578947,8.447368421052632,6.7631578947368425,1.894736842105263,7.894736842105263,7.7368421052631575,10.894736842105264,4.2105263157894735,6.684210526315789,7.342105263157895,26.68421052631579,1.3157894736842106,26.63157894736842,1.7894736842105263,1.1578947368421053,1.8421052631578947,1.105263157894737,0.5526315789473685,2.4473684210526314,0.15789473684210525,0.13157894736842105,0.21052631578947367,0.2631578947368421,0.05263157894736842,23.105263157894736,2.0526315789473686,1.4210526315789473,1.2105263157894737,1.0263157894736843,0.3684210526315789,2.210526315789474,0.13157894736842105,0.2631578947368421,0.10526315789473684,0.13157894736842105,0.02631578947368421,2.5526315789473686,0.07894736842105263,0.0,13.81578947368421,10.526315789473685,1.8421052631578947,21.894736842105264,0.18421052631578946,0.10526315789473684,0.0,47.921052631578945,15.078947368421053,15.947368421052632,2.473684210526316,0.13157894736842105,0.07894736842105263,1.105263157894737,15.81578947368421,0.07894736842105263,0.18421052631578946,0.02631578947368421,444.7368421052632,44.578947368421055,1.5526315789473684,2.0526315789473686,18.05263157894737,6.0,4.368421052631579,0.47368421052631576,0.10526315789473684,8.263157894736842,421.13157894736844,52.421052631578945,1.7894736842105263,1.5526315789473684,21.05263157894737,4.842105263157895,2.710526315789474,1.1578947368421053,0.10526315789473684,35.921052631578945,74.1842105263158,32.68421052631579,2.789473684210526,31.026315789473685,0.9605263157894737,0.9552631578947368,26.63157894736842,8.789473684210526,1.736842105263158,2.1842105263157894,4.2631578947368425,0.47368421052631576,4.7368421052631575,0.038684210526315786,0.5263157894736842,58.3421052631579,169.57894736842104,17.68421052631579,6.0,15.710526315789474,9.210526315789474,74.76315789473684,216.5,18.526315789473685,18.026315789473685,5.342105263157895,17.44736842105263,10.263157894736842,0.0023684210526315787,0.007105263157894737,0.4394736842105263,0.2631578947368421,0.15789473684210525,0.002631578947368421,-0.18421052631578946,4.421052631578948,0.0023684210526315787,0.45,0.3684210526315789,0.002631578947368421,-0.06578947368421052,,,,,,3.0,1.0,Bournemouth,2024-2025,Premier League,-26.709857296751327,-27.565537476485897,-26.709857296751327,-27.565537476485897,26.667510435032153,-26.709857296751327,-27.565537476485897,26.667510435032153,21.820731156091032,4.1817940138036676,-5.647539181287729
10.0,7.605263157894737,5.868421052631579,3.1842105263157894,8.263157894736842,7.421052631578948,12.631578947368421,5.2368421052631575,7.394736842105263,7.5,27.36842105263158,0.7368421052631579,9.526315789473685,7.184210526315789,5.7105263157894735,2.710526315789474,7.7105263157894735,6.973684210526316,9.631578947368421,2.789473684210526,6.842105263157895,7.552631578947368,27.263157894736842,0.8421052631578947,20.526315789473685,1.9473684210526316,1.0526315789473684,1.3421052631578947,0.9210526315789473,0.2894736842105263,2.973684210526316,0.2894736842105263,0.13157894736842105,0.23684210526315788,0.23684210526315788,0.02631578947368421,30.31578947368421,1.763157894736842,1.5,1.8157894736842106,0.7894736842105263,0.42105263157894735,2.526315789473684,0.02631578947368421,0.07894736842105263,0.13157894736842105,0.02631578947368421,0.02631578947368421,1.631578947368421,0.02631578947368421,0.0,8.421052631578947,8.921052631578947,1.6578947368421053,17.736842105263158,0.15789473684210525,0.02631578947368421,0.07894736842105263,43.26315789473684,16.42105263157895,14.921052631578947,2.1578947368421053,0.07894736842105263,0.05263157894736842,1.5263157894736843,20.86842105263158,0.02631578947368421,0.15789473684210525,0.02631578947368421,450.0,41.68421052631579,1.8157894736842106,1.868421052631579,15.842105263157896,4.578947368421052,3.6578947368421053,0.05263157894736842,0.0,7.578947368421052,449.3157894736842,41.473684210526315,1.6578947368421053,1.9473684210526316,16.18421052631579,6.368421052631579,3.4473684210526314,1.605263157894737,0.10526315789473684,38.13157894736842,72.13157894736842,29.05263157894737,2.3947368421052633,32.8421052631579,1.1394736842105262,1.0999999999999999,33.6578947368421,11.31578947368421,2.4210526315789473,2.236842105263158,3.736842105263158,0.39473684210526316,5.2631578947368425,0.038684210526315786,0.5263157894736842,86.36842105263158,219.1578947368421,16.5,5.605263157894737,14.447368421052632,7.894736842105263,68.63157894736842,189.07894736842104,17.394736842105264,21.973684210526315,7.7368421052631575,13.342105263157896,8.394736842105264,0.00368421052631579,0.009210526315789473,0.39210526315789473,0.2631578947368421,0.13157894736842105,0.0034210526315789475,0.15789473684210525,5.421052631578948,0.002105263157894737,0.4605263157894737,0.3684210526315789,0.0023684210526315787,-0.03684210526315789,,,,,,3.0,1.0,Brentford,2024-2025,Premier League,-32.670956200647126,22.973671650000394,-32.670956200647126,22.973671650000394,-20.98170927540056,-32.670956200647126,22.973671650000394,-20.98170927540056,27.712475409672123,14.030066008762043,-14.785699500987635
11.342105263157896,7.552631578947368,7.815789473684211,3.1842105263157894,9.210526315789474,9.289473684210526,11.552631578947368,3.210526315789474,8.342105263157896,8.289473684210526,20.05263157894737,0.7631578947368421,10.736842105263158,9.736842105263158,7.2105263157894735,2.1578947368421053,10.052631578947368,8.894736842105264,10.763157894736842,3.8684210526315788,6.894736842105263,8.421052631578947,25.81578947368421,0.868421052631579,24.55263157894737,1.8421052631578947,1.4736842105263157,1.394736842105263,1.4473684210526316,0.3684210526315789,2.973684210526316,0.18421052631578946,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.05263157894736842,19.63157894736842,1.8157894736842106,1.2894736842105263,1.1578947368421053,0.9210526315789473,0.2631578947368421,2.5526315789473686,0.15789473684210525,0.18421052631578946,0.23684210526315788,0.2631578947368421,0.02631578947368421,2.0526315789473686,0.07894736842105263,0.05263157894736842,11.526315789473685,10.81578947368421,1.2105263157894737,18.526315789473685,0.15789473684210525,0.23684210526315788,0.05263157894736842,42.73684210526316,13.631578947368421,12.18421052631579,2.4473684210526314,0.13157894736842105,0.10526315789473684,2.3157894736842106,14.289473684210526,0.18421052631578946,0.18421052631578946,0.05263157894736842,504.94736842105266,42.5,2.026315789473684,2.0,15.921052631578947,4.947368421052632,2.8157894736842106,1.263157894736842,0.18421052631578946,8.157894736842104,417.92105263157896,44.1578947368421,1.394736842105263,2.1578947368421053,16.68421052631579,4.7894736842105265,3.4210526315789473,0.6052631578947368,0.10526315789473684,34.55263157894737,63.078947368421055,31.289473684210527,2.289473684210526,32.10526315789474,1.0868421052631578,0.7947368421052632,26.42105263157895,6.526315789473684,1.1578947368421053,2.1578947368421053,4.842105263157895,0.47368421052631576,4.157894736842105,0.04236842105263158,0.5263157894736842,68.44736842105263,197.44736842105263,20.973684210526315,6.921052631578948,15.342105263157896,9.052631578947368,77.60526315789474,230.0,20.92105263157895,15.973684210526315,6.394736842105263,13.236842105263158,9.342105263157896,0.0028947368421052633,0.008157894736842105,0.4526315789473684,0.6578947368421053,0.18421052631578946,0.002631578947368421,0.1394736842105263,3.6315789473684212,0.0028947368421052633,0.4105263157894737,0.21052631578947367,0.003157894736842105,0.06315789473684211,,,,,,3.0,1.0,Brighton,2024-2025,Premier League,30.688490600600158,5.472436938411145,30.688490600600158,5.472436938411145,25.230472218571684,30.688490600600158,5.472436938411145,25.230472218571684,40.076194277791316,12.481090370343875,1.5878617038072913
9.763157894736842,6.394736842105263,6.421052631578948,2.6578947368421053,7.184210526315789,6.921052631578948,9.368421052631579,2.710526315789474,6.657894736842105,7.157894736842105,18.289473684210527,1.1842105263157894,9.68421052631579,8.368421052631579,6.342105263157895,1.9473684210526316,8.842105263157896,8.578947368421053,11.447368421052632,4.526315789473684,6.921052631578948,7.526315789473684,23.157894736842106,1.105263157894737,27.92105263157895,1.5789473684210527,1.5263157894736843,1.8421052631578947,1.0263157894736843,0.6052631578947368,2.8684210526315788,0.13157894736842105,0.23684210526315788,0.23684210526315788,0.18421052631578946,0.10526315789473684,18.36842105263158,1.4473684210526316,1.0526315789473684,0.868421052631579,1.0526315789473684,0.42105263157894735,1.9210526315789473,0.13157894736842105,0.23684210526315788,0.10526315789473684,0.13157894736842105,0.05263157894736842,2.6578947368421053,0.05263157894736842,0.02631578947368421,11.473684210526315,11.68421052631579,1.7105263157894737,17.44736842105263,0.13157894736842105,0.15789473684210525,0.0,41.5,10.578947368421053,10.263157894736842,2.5789473684210527,0.05263157894736842,0.02631578947368421,2.3157894736842106,14.289473684210526,0.15789473684210525,0.13157894736842105,0.07894736842105263,561.0526315789474,43.21052631578947,2.0789473684210527,2.5,15.447368421052632,6.157894736842105,3.1842105263157894,0.9736842105263158,0.21052631578947367,8.0,383.07894736842104,41.973684210526315,1.4473684210526316,1.5526315789473684,15.342105263157896,3.6578947368421053,2.1315789473684212,0.9473684210526315,0.02631578947368421,36.026315789473685,67.02631578947368,39.1578947368421,1.9210526315789473,29.36842105263158,0.9289473684210525,0.7736842105263158,24.44736842105263,6.7105263157894735,1.631578947368421,2.1842105263157894,3.6842105263157894,0.5,5.315789473684211,0.04789473684210527,0.5,63.421052631578945,199.05263157894737,20.605263157894736,8.342105263157896,12.263157894736842,7.815789473684211,76.73684210526316,212.18421052631578,16.5,15.789473684210526,4.7105263157894735,12.31578947368421,8.289473684210526,0.002631578947368421,0.00736842105263158,0.4394736842105263,0.4473684210526316,0.10526315789473684,0.0028947368421052633,-0.17894736842105263,3.9210526315789473,0.002631578947368421,0.45,0.5789473684210527,0.0028947368421052633,-0.1131578947368421,,,,,,2.0,1.0,Chelsea,2024-2025,Premier League,96.87425696350293,-0.19649927107704546,96.87425696350293,-0.19649927107704546,13.399519900237607,96.87425696350293,-0.19649927107704546,13.399519900237607,28.11044810806508,4.005907185853792,-3.4257850675785977
11.842105263157896,9.842105263157896,7.868421052631579,2.473684210526316,8.526315789473685,8.394736842105264,12.763157894736842,3.789473684210526,8.973684210526315,8.789473684210526,28.63157894736842,0.5,8.394736842105264,5.342105263157895,6.947368421052632,2.973684210526316,6.342105263157895,5.5,10.973684210526315,3.8157894736842106,7.157894736842105,9.0,23.0,0.9210526315789473,23.07894736842105,2.0,0.868421052631579,1.868421052631579,1.263157894736842,0.42105263157894735,2.3421052631578947,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.02631578947368421,22.36842105263158,2.026315789473684,1.1842105263157894,2.0526315789473686,0.631578947368421,0.42105263157894735,2.210526315789474,0.15789473684210525,0.13157894736842105,0.2631578947368421,0.10526315789473684,0.10526315789473684,2.1052631578947367,0.10526315789473684,0.07894736842105263,10.973684210526315,10.605263157894736,1.9473684210526316,15.921052631578947,0.10526315789473684,0.05263157894736842,0.07894736842105263,44.68421052631579,13.447368421052632,16.736842105263158,2.210526315789474,0.10526315789473684,0.07894736842105263,1.236842105263158,18.842105263157894,0.05263157894736842,0.10526315789473684,0.05263157894736842,414.57894736842104,42.473684210526315,1.868421052631579,1.5526315789473684,16.342105263157894,4.5,3.026315789473684,0.47368421052631576,0.0,7.947368421052632,511.55263157894734,45.81578947368421,1.736842105263158,2.0526315789473686,18.86842105263158,5.631578947368421,3.5526315789473686,1.1578947368421053,0.18421052631578946,29.92105263157895,66.97368421052632,23.31578947368421,1.8157894736842106,40.0,1.013157894736842,0.9052631578947368,35.78947368421053,7.921052631578948,1.9210526315789473,2.1842105263157894,3.8947368421052633,0.47368421052631576,5.052631578947368,0.03657894736842105,0.5263157894736842,67.63157894736842,202.3421052631579,13.157894736842104,3.3157894736842106,12.921052631578947,8.921052631578947,64.5,201.1578947368421,19.289473684210527,18.05263157894737,4.605263157894737,15.31578947368421,11.657894736842104,0.0023684210526315787,0.006842105263157895,0.4421052631578948,0.5,0.07894736842105263,0.0028947368421052633,-0.3,3.8947368421052633,0.002631578947368421,0.431578947368421,0.23684210526315788,0.002631578947368421,-0.028947368421052635,,,,,,1.0,2.0,Crystal Palace,2024-2025,Premier League,-93.75030327055339,51.03119114280494,-93.75030327055339,51.03119114280494,11.76714088173895,-93.75030327055339,51.03119114280494,11.76714088173895,18.132304861933473,5.547889650582149,1.4169907768282812
11.394736842105264,9.631578947368421,7.078947368421052,2.5526315789473686,8.894736842105264,8.368421052631579,10.31578947368421,3.6315789473684212,6.684210526315789,9.078947368421053,28.63157894736842,0.6578947368421053,11.157894736842104,8.473684210526315,7.2631578947368425,2.5526315789473686,8.026315789473685,7.447368421052632,9.18421052631579,2.710526315789474,6.473684210526316,6.184210526315789,24.31578947368421,0.6578947368421053,18.763157894736842,1.7105263157894737,1.1578947368421053,0.8157894736842105,0.8157894736842105,0.3157894736842105,1.7894736842105263,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.13157894736842105,0.07894736842105263,22.263157894736842,1.9473684210526316,1.1842105263157894,1.5789473684210527,0.7631578947368421,0.3684210526315789,1.9473684210526316,0.05263157894736842,0.13157894736842105,0.13157894736842105,0.02631578947368421,0.07894736842105263,2.1578947368421053,0.05263157894736842,0.02631578947368421,11.31578947368421,10.105263157894736,2.1315789473684212,17.94736842105263,0.02631578947368421,0.05263157894736842,0.0,40.10526315789474,16.157894736842106,14.842105263157896,1.2105263157894737,0.05263157894736842,0.02631578947368421,1.3421052631578947,19.236842105263158,0.05263157894736842,0.05263157894736842,0.07894736842105263,393.5,42.81578947368421,0.7894736842105263,2.1842105263157894,17.842105263157894,4.052631578947368,2.6578947368421053,0.631578947368421,0.2894736842105263,7.7631578947368425,521.6315789473684,46.05263157894737,1.7894736842105263,2.789473684210526,18.63157894736842,6.026315789473684,3.8421052631578947,1.105263157894737,0.18421052631578946,40.1578947368421,76.34210526315789,26.394736842105264,2.4210526315789473,35.921052631578945,0.9105263157894737,0.9,36.0,8.710526315789474,2.0,2.210526315789474,3.4210526315789473,0.5,5.552631578947368,0.03315789473684211,0.47368421052631576,64.78947368421052,182.3684210526316,16.736842105263158,3.1315789473684212,13.81578947368421,10.263157894736842,63.18421052631579,216.3684210526316,19.18421052631579,19.05263157894737,5.131578947368421,14.447368421052632,10.368421052631579,0.0023684210526315787,0.007105263157894737,0.4421052631578948,0.2894736842105263,0.05263157894736842,0.002631578947368421,-0.07368421052631578,4.2368421052631575,0.0023684210526315787,0.4368421052631579,0.42105263157894735,0.002631578947368421,-0.05789473684210527,,,,,,1.0,2.0,Everton,2024-2025,Premier League,-117.79571669006229,41.429137717289684,-117.79571669006229,41.429137717289684,33.4752259147677,-117.79571669006229,41.429137717289684,33.4752259147677,13.496073913249502,10.598628398348781,-6.435267126666512
10.81578947368421,8.605263157894736,6.815789473684211,2.4473684210526314,7.605263157894737,7.2631578947368425,10.052631578947368,2.973684210526316,7.078947368421052,7.947368421052632,24.05263157894737,0.868421052631579,8.052631578947368,6.2368421052631575,5.947368421052632,1.894736842105263,6.684210526315789,7.578947368421052,11.131578947368421,3.8947368421052633,7.2368421052631575,8.842105263157896,26.18421052631579,0.7105263157894737,24.736842105263158,1.9210526315789473,1.0,1.8421052631578947,0.6578947368421053,0.42105263157894735,2.6052631578947367,0.07894736842105263,0.13157894736842105,0.10526315789473684,0.10526315789473684,0.07894736842105263,19.894736842105264,2.0,1.4473684210526316,1.0789473684210527,1.4736842105263157,0.23684210526315788,2.3684210526315788,0.18421052631578946,0.13157894736842105,0.18421052631578946,0.13157894736842105,0.05263157894736842,2.1052631578947367,0.05263157894736842,0.0,11.368421052631579,9.447368421052632,1.131578947368421,23.526315789473685,0.07894736842105263,0.10526315789473684,0.05263157894736842,42.36842105263158,14.026315789473685,14.0,1.763157894736842,0.07894736842105263,0.02631578947368421,2.1842105263157894,16.63157894736842,0.10526315789473684,0.10526315789473684,0.02631578947368421,519.8157894736842,42.973684210526315,1.131578947368421,3.1315789473684212,16.736842105263158,5.342105263157895,2.3157894736842106,2.289473684210526,0.02631578947368421,8.868421052631579,430.7368421052632,42.578947368421055,1.9736842105263157,2.526315789473684,16.13157894736842,4.526315789473684,3.210526315789474,0.6842105263157895,0.07894736842105263,39.578947368421055,71.13157894736842,35.421052631578945,2.8421052631578947,31.894736842105264,0.9052631578947368,0.7894736842105263,30.105263157894736,7.342105263157895,1.7105263157894737,2.1842105263157894,4.7105263157894735,0.4473684210526316,4.2894736842105265,0.03736842105263158,0.47368421052631576,69.5,213.02631578947367,16.763157894736842,5.605263157894737,13.552631578947368,7.394736842105263,67.57894736842105,191.6315789473684,17.31578947368421,17.210526315789473,4.7368421052631575,15.052631578947368,10.263157894736842,0.002631578947368421,0.007894736842105263,0.431578947368421,0.2631578947368421,0.07894736842105263,0.0023684210526315787,0.10526315789473684,4.078947368421052,0.0028947368421052633,0.4263157894736842,0.4473684210526316,0.0028947368421052633,0.12631578947368421,,,,,,3.0,1.0,Fulham,2024-2025,Premier League,38.23423662469578,29.30940849965139,38.23423662469578,29.30940849965139,-4.400545038464149,38.23423662469578,29.30940849965139,-4.400545038464149,15.795037559823461,8.675912327237013,-8.87205248110106
8.947368421052632,7.7368421052631575,5.631578947368421,2.1315789473684212,7.394736842105263,8.5,11.473684210526315,4.868421052631579,6.605263157894737,7.973684210526316,29.0,1.0263157894736843,9.631578947368421,7.2105263157894735,6.842105263157895,2.710526315789474,7.631578947368421,7.2894736842105265,9.631578947368421,2.8947368421052633,6.7368421052631575,6.368421052631579,19.57894736842105,0.6052631578947368,17.31578947368421,1.894736842105263,1.3421052631578947,0.7894736842105263,0.868421052631579,0.3684210526315789,1.5263157894736843,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.0,28.42105263157895,1.763157894736842,1.6578947368421053,1.7105263157894737,0.868421052631579,0.39473684210526316,3.736842105263158,0.18421052631578946,0.18421052631578946,0.3157894736842105,0.18421052631578946,0.02631578947368421,2.4473684210526314,0.13157894736842105,0.10526315789473684,11.31578947368421,10.631578947368421,1.368421052631579,13.289473684210526,0.05263157894736842,0.15789473684210525,0.05263157894736842,37.81578947368421,14.526315789473685,14.026315789473685,1.7105263157894737,0.05263157894736842,0.02631578947368421,1.105263157894737,20.473684210526315,0.15789473684210525,0.05263157894736842,0.02631578947368421,388.8157894736842,41.5,1.1578947368421053,1.5789473684210527,15.052631578947368,3.8157894736842106,2.9210526315789473,0.47368421052631576,0.02631578947368421,7.894736842105263,532.3684210526316,43.89473684210526,2.1578947368421053,2.736842105263158,17.894736842105264,6.552631578947368,3.5789473684210527,0.8157894736842105,0.15789473684210525,26.86842105263158,57.473684210526315,22.763157894736842,1.4210526315789473,35.921052631578945,1.4078947368421053,1.2605263157894737,38.13157894736842,10.973684210526315,2.5526315789473686,2.1578947368421053,4.684210526315789,0.4473684210526316,4.315789473684211,0.015263157894736841,0.47368421052631576,79.26315789473684,204.31578947368422,16.92105263157895,3.9473684210526314,14.157894736842104,9.131578947368421,58.6578947368421,201.21052631578948,17.736842105263158,21.36842105263158,7.526315789473684,13.105263157894736,8.105263157894736,0.0023684210526315787,0.00736842105263158,0.46578947368421053,0.2631578947368421,0.05263157894736842,0.0023684210526315787,0.015789473684210527,5.368421052631579,0.003157894736842105,0.431578947368421,0.3684210526315789,0.003157894736842105,0.19210526315789472,,,,,,1.0,2.0,Ipswich Town,2024-2025,Premier League,-126.19414088106367,62.862006741102135,-126.19414088106367,62.862006741102135,6.804823703077958,-126.19414088106367,62.862006741102135,6.804823703077958,27.799265123337854,-1.5807083152435923,-1.7163646041106793
